# Chunk-averaged data for fix zOrder and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount c_myOrder[1]
100 83 17452.999999999996
  4 3.5 180.1 0.282392
  5 4.5 225.5 0.280062
  6 5.5 244.9 0.284492
  7 6.5 193.8 0.281986
  8 7.5 180.3 0.284196
  9 8.5 247.6 0.288394
  10 9.5 239.6 0.284623
  11 10.5 180.1 0.284407
  12 11.5 182.2 0.284844
  13 12.5 253.2 0.28771
  14 13.5 231.6 0.283984
  15 14.5 178 0.282914
  16 15.5 192.8 0.282612
  17 16.5 253.4 0.285507
  18 17.5 222.4 0.28111
  19 18.5 175.6 0.283877
  20 19.5 200.4 0.284422
  21 20.5 259.5 0.281399
  22 21.5 212.6 0.278977
  23 22.5 175.8 0.281418
  24 23.5 205.6 0.279486
  25 24.5 259.3 0.282179
  26 25.5 204.9 0.282153
  27 26.5 174.6 0.281834
  28 27.5 215.3 0.280455
  29 28.5 249.9 0.284471
  30 29.5 203.7 0.282174
  31 30.5 179.6 0.280135
  32 31.5 223.3 0.281844
  33 32.5 248.9 0.284763
  34 33.5 195.6 0.28397
  35 34.5 173.7 0.284549
  36 35.5 225.3 0.284296
  37 36.5 254.7 0.286598
  38 37.5 191.9 0.281266
  39 38.5 177.8 0.281852
  40 39.5 228.6 0.285084
  41 40.5 247.8 0.28283
  42 41.5 191.4 0.279459
  43 42.5 179.1 0.281126
  44 43.5 233.6 0.282413
  45 44.5 244.6 0.281162
  46 45.5 186 0.27956
  47 46.5 182.9 0.280266
  48 47.5 230.4 0.280979
  49 48.5 242.4 0.278047
  50 49.5 189.4 0.271962
  51 50.5 197.1 0.271166
  52 51.5 223.2 0.2694
  53 52.5 211.4 0.268004
  54 53.5 205.1 0.2627
  55 54.5 206.8 0.265254
  56 55.5 212.8 0.264058
  57 56.5 212.2 0.263338
  58 57.5 206.2 0.263824
  59 58.5 215.1 0.267089
  60 59.5 212.6 0.262703
  61 60.5 211.8 0.262424
  62 61.5 201 0.262473
  63 62.5 213.4 0.261077
  64 63.5 213.2 0.263703
  65 64.5 208.6 0.263437
  66 65.5 212 0.261782
  67 66.5 210.9 0.263731
  68 67.5 208.7 0.260678
  69 68.5 207 0.262541
  70 69.5 215.7 0.261038
  71 70.5 210.5 0.263342
  72 71.5 204.5 0.262956
  73 72.5 202.4 0.266022
  74 73.5 225.2 0.266343
  75 74.5 226.7 0.27171
  76 75.5 184 0.275188
  77 76.5 198.4 0.276667
  78 77.5 250.5 0.280305
  79 78.5 219.8 0.279495
  80 79.5 178.2 0.279828
  81 80.5 209.8 0.282031
  82 81.5 254.7 0.282697
  83 82.5 45.9 0.27068
72700 83 17453.000000000004
  1 0.5 217.1 0.284166
  2 1.5 254 0.284713
  3 2.5 195.1 0.276069
  4 3.5 180.5 0.282001
  5 4.5 234.7 0.28068
  6 5.5 246.3 0.28493
  7 6.5 185.3 0.283724
  8 7.5 179.6 0.28417
  9 8.5 251 0.286121
  10 9.5 236.9 0.28345
  11 10.5 178.1 0.281974
  12 11.5 187.2 0.280607
  13 12.5 254.6 0.282419
  14 13.5 228.9 0.281562
  15 14.5 174 0.277929
  16 15.5 196 0.278895
  17 16.5 256.3 0.282641
  18 17.5 218.9 0.28297
  19 18.5 174.3 0.284426
  20 19.5 198.4 0.281031
  21 20.5 263.6 0.282684
  22 21.5 210.2 0.279278
  23 22.5 175.8 0.277564
  24 23.5 204 0.281351
  25 24.5 257.5 0.280799
  26 25.5 206.4 0.281374
  27 26.5 175.6 0.282279
  28 27.5 214.5 0.283947
  29 28.5 256 0.283289
  30 29.5 202.6 0.280359
  31 30.5 176.4 0.280898
  32 31.5 223.1 0.282141
  33 32.5 249.8 0.284555
  34 33.5 194.7 0.282358
  35 34.5 175.7 0.280751
  36 35.5 231.7 0.286841
  37 36.5 249.8 0.283938
  38 37.5 188.6 0.281885
  39 38.5 176.4 0.286785
  40 39.5 231 0.2859
  41 40.5 248.4 0.283984
  42 41.5 188.7 0.280668
  43 42.5 180.1 0.284003
  44 43.5 230.9 0.283459
  45 44.5 249.9 0.282741
  46 45.5 182.7 0.283927
  47 46.5 179.4 0.278639
  48 47.5 231.2 0.281321
  49 48.5 241.6 0.279071
  50 49.5 194.3 0.27644
  51 50.5 193 0.271591
  52 51.5 222.1 0.272585
  53 52.5 211.8 0.267311
  54 53.5 211.7 0.266337
  55 54.5 206 0.263294
  56 55.5 210.9 0.264246
  57 56.5 215.2 0.263007
  58 57.5 208.6 0.264227
  59 58.5 210.8 0.263587
  60 59.5 207.7 0.263065
  61 60.5 208.7 0.263877
  62 61.5 205.8 0.261172
  63 62.5 216.2 0.262923
  64 63.5 210.9 0.262083
  65 64.5 206.6 0.26209
  66 65.5 213.6 0.262734
  67 66.5 206.1 0.266088
  68 67.5 211 0.264973
  69 68.5 211.7 0.261183
  70 69.5 210.3 0.264053
  71 70.5 215.9 0.261441
  72 71.5 210.3 0.262929
  73 72.5 201.7 0.267553
  74 73.5 224.7 0.267029
  75 74.5 223 0.273363
  76 75.5 185 0.27432
  77 76.5 198.7 0.276846
  78 77.5 251.9 0.282965
  79 78.5 215.4 0.279318
  80 79.5 178.5 0.281768
  81 80.5 212.1 0.279867
  82 81.5 248.3 0.282808
  83 82.5 51 0.276223
72800 83 17453.000000000007
  1 0.5 222.4 0.282078
  2 1.5 253 0.283853
  3 2.5 190.6 0.281763
  4 3.5 183.8 0.283488
  5 4.5 231.2 0.282222
  6 5.5 246.2 0.28317
  7 6.5 186 0.283659
  8 7.5 176.4 0.286018
  9 8.5 248.1 0.287599
  10 9.5 241.5 0.282999
  11 10.5 179.3 0.281092
  12 11.5 187 0.282216
  13 12.5 254.1 0.284542
  14 13.5 228.2 0.284172
  15 14.5 176.2 0.279839
  16 15.5 188.9 0.282442
  17 16.5 263.2 0.285161
  18 17.5 219.9 0.282151
  19 18.5 174.4 0.280003
  20 19.5 198.8 0.27857
  21 20.5 259.2 0.28084
  22 21.5 211.6 0.282054
  23 22.5 175.3 0.281851
  24 23.5 204.4 0.281084
  25 24.5 256.6 0.282284
  26 25.5 209.9 0.280081
  27 26.5 175.2 0.278051
  28 27.5 214.2 0.281008
  29 28.5 256.2 0.283563
  30 29.5 201.1 0.277906
  31 30.5 179.7 0.280547
  32 31.5 216.4 0.27978
  33 32.5 251.9 0.281516
  34 33.5 196.4 0.286143
  35 34.5 175.8 0.285289
  36 35.5 221.7 0.286094
  37 36.5 258.4 0.286247
  38 37.5 189.4 0.281478
  39 38.5 178.5 0.285848
  40 39.5 230 0.285735
  41 40.5 245.5 0.284781
  42 41.5 190.7 0.282325
  43 42.5 182.1 0.281984
  44 43.5 231.6 0.282126
  45 44.5 242.5 0.280131
  46 45.5 187.7 0.278864
  47 46.5 180 0.282079
  48 47.5 232.2 0.279071
  49 48.5 244.7 0.279041
  50 49.5 189 0.278271
  51 50.5 188.4 0.274045
  52 51.5 227.3 0.270175
  53 52.5 213.7 0.265764
  54 53.5 209.6 0.263306
  55 54.5 209.6 0.263559
  56 55.5 207.4 0.262465
  57 56.5 212.2 0.264665
  58 57.5 207.9 0.263769
  59 58.5 214.4 0.266052
  60 59.5 206 0.2656
  61 60.5 210.4 0.262076
  62 61.5 210.6 0.264659
  63 62.5 210 0.263808
  64 63.5 211.2 0.266035
  65 64.5 210.2 0.264872
  66 65.5 213.1 0.263923
  67 66.5 206.7 0.262009
  68 67.5 208.8 0.260078
  69 68.5 210.3 0.261043
  70 69.5 203.7 0.261963
  71 70.5 221.3 0.263446
  72 71.5 212.1 0.267292
  73 72.5 201.5 0.265857
  74 73.5 224.2 0.264305
  75 74.5 223.9 0.271727
  76 75.5 187.8 0.274297
  77 76.5 203.9 0.27497
  78 77.5 251.6 0.279532
  79 78.5 211.2 0.278605
  80 79.5 176.4 0.277488
  81 80.5 215.4 0.279974
  82 81.5 253.2 0.281583
  83 82.5 41.9 0.274054
72900 83 17453
  1 0.5 224.8 0.282989
  2 1.5 248.5 0.281985
  3 2.5 191.5 0.281185
  4 3.5 180.3 0.283246
  5 4.5 230.9 0.282297
  6 5.5 252.8 0.285704
  7 6.5 181.7 0.284035
  8 7.5 181 0.283508
  9 8.5 243 0.284137
  10 9.5 243 0.285464
  11 10.5 178.9 0.280049
  12 11.5 185.2 0.278463
  13 12.5 246.7 0.282169
  14 13.5 235 0.283437
  15 14.5 178.4 0.279687
  16 15.5 191.9 0.278994
  17 16.5 258.6 0.283379
  18 17.5 221 0.28115
  19 18.5 173.9 0.278478
  20 19.5 197.7 0.281029
  21 20.5 261.8 0.28396
  22 21.5 212.5 0.279107
  23 22.5 175.5 0.279112
  24 23.5 202.4 0.278562
  25 24.5 263.7 0.282942
  26 25.5 204.3 0.282432
  27 26.5 174.7 0.280079
  28 27.5 207.6 0.281711
  29 28.5 254.9 0.283878
  30 29.5 205.9 0.279395
  31 30.5 180.5 0.280241
  32 31.5 214.3 0.282581
  33 32.5 250.7 0.283513
  34 33.5 201.1 0.283288
  35 34.5 177.9 0.280699
  36 35.5 219.9 0.280316
  37 36.5 255.4 0.283847
  38 37.5 191.5 0.285454
  39 38.5 178.7 0.281971
  40 39.5 225 0.28289
  41 40.5 247.1 0.28517
  42 41.5 194.9 0.280003
  43 42.5 181.4 0.28049
  44 43.5 227.6 0.284338
  45 44.5 245.1 0.283008
  46 45.5 190.2 0.280358
  47 46.5 185.5 0.27915
  48 47.5 237.9 0.277503
  49 48.5 230.4 0.277123
  50 49.5 189 0.275949
  51 50.5 197.9 0.270249
  52 51.5 223 0.271435
  53 52.5 214.3 0.26628
  54 53.5 210.1 0.265168
  55 54.5 206.8 0.265693
  56 55.5 209 0.262824
  57 56.5 209.2 0.261365
  58 57.5 212 0.263893
  59 58.5 204.7 0.262944
  60 59.5 212.2 0.264136
  61 60.5 208 0.264254
  62 61.5 210.9 0.263389
  63 62.5 213.8 0.267136
  64 63.5 213.6 0.266634
  65 64.5 206 0.26244
  66 65.5 215.2 0.2632
  67 66.5 207.7 0.264842
  68 67.5 209.3 0.264721
  69 68.5 207.2 0.261587
  70 69.5 212.9 0.263171
  71 70.5 212.2 0.262634
  72 71.5 213.1 0.268582
  73 72.5 200.8 0.265561
  74 73.5 224.4 0.269993
  75 74.5 225.5 0.274531
  76 75.5 184.6 0.273575
  77 76.5 199.6 0.277581
  78 77.5 258.1 0.281031
  79 78.5 210.4 0.277822
  80 79.5 173.6 0.283046
  81 80.5 219.3 0.278883
  82 81.5 250.9 0.280448
  83 82.5 44.5 0.271435
73000 83 17452.999999999993
  1 0.5 223.2 0.283922
  2 1.5 250.6 0.283884
  3 2.5 196.2 0.281511
  4 3.5 179 0.280661
  5 4.5 236.5 0.281472
  6 5.5 248.1 0.280483
  7 6.5 181.9 0.282556
  8 7.5 182.9 0.280984
  9 8.5 243.4 0.28379
  10 9.5 240.1 0.281619
  11 10.5 178.8 0.279643
  12 11.5 185.9 0.278956
  13 12.5 249.1 0.284184
  14 13.5 235.1 0.283472
  15 14.5 175.5 0.279475
  16 15.5 187 0.284528
  17 16.5 257 0.284794
  18 17.5 227.5 0.282609
  19 18.5 173.9 0.281186
  20 19.5 196.2 0.279034
  21 20.5 258.5 0.280255
  22 21.5 212.7 0.27915
  23 22.5 179.7 0.276345
  24 23.5 199.2 0.280712
  25 24.5 260.2 0.284987
  26 25.5 211.3 0.28121
  27 26.5 173.5 0.279751
  28 27.5 203.8 0.279054
  29 28.5 259.3 0.285519
  30 29.5 207.4 0.280726
  31 30.5 176.5 0.280638
  32 31.5 210.8 0.282672
  33 32.5 251.1 0.284918
  34 33.5 207 0.282317
  35 34.5 176.6 0.281736
  36 35.5 212 0.281806
  37 36.5 263.1 0.286506
  38 37.5 194.4 0.280499
  39 38.5 178.5 0.27947
  40 39.5 224.4 0.281121
  41 40.5 246.1 0.283708
  42 41.5 195.2 0.28125
  43 42.5 181.1 0.280596
  44 43.5 230.4 0.282699
  45 44.5 245.3 0.282567
  46 45.5 187.3 0.283268
  47 46.5 184.3 0.279957
  48 47.5 231.6 0.278351
  49 48.5 232.6 0.276558
  50 49.5 194.8 0.274883
  51 50.5 198.4 0.272083
  52 51.5 224 0.269649
  53 52.5 219.1 0.266236
  54 53.5 208.4 0.263411
  55 54.5 205.9 0.267447
  56 55.5 207.3 0.26527
  57 56.5 208.8 0.261802
  58 57.5 214.8 0.262851
  59 58.5 213.1 0.262064
  60 59.5 204.5 0.263511
  61 60.5 212.1 0.263246
  62 61.5 207.4 0.261104
  63 62.5 213.4 0.263898
  64 63.5 206.5 0.264009
  65 64.5 211 0.264667
  66 65.5 210.6 0.263959
  67 66.5 207.4 0.265189
  68 67.5 212.3 0.263305
  69 68.5 208.5 0.264567
  70 69.5 218.3 0.264154
  71 70.5 215.4 0.262612
  72 71.5 203.7 0.266155
  73 72.5 201.4 0.267221
  74 73.5 232 0.271963
  75 74.5 221.2 0.275882
  76 75.5 180.3 0.277033
  77 76.5 206.6 0.276208
  78 77.5 255.9 0.282635
  79 78.5 204.6 0.280135
  80 79.5 173.9 0.281356
  81 80.5 214 0.278019
  82 81.5 251.8 0.282009
  83 82.5 43.8 0.272714
73100 83 17452.999999999993
  1 0.5 220.5 0.283259
  2 1.5 253.9 0.284081
  3 2.5 194.5 0.285445
  4 3.5 178.2 0.279779
  5 4.5 229.5 0.280784
  6 5.5 248.5 0.2846
  7 6.5 191 0.282092
  8 7.5 180.2 0.28341
  9 8.5 240.2 0.282998
  10 9.5 243.3 0.280975
  11 10.5 180.4 0.281704
  12 11.5 184.9 0.282439
  13 12.5 255.7 0.285328
  14 13.5 228.7 0.280081
  15 14.5 177.6 0.278067
  16 15.5 187.3 0.283188
  17 16.5 253.4 0.285056
  18 17.5 224 0.279231
  19 18.5 181.1 0.281192
  20 19.5 192.4 0.280036
  21 20.5 251.1 0.280945
  22 21.5 220 0.279887
  23 22.5 181.9 0.280958
  24 23.5 195.3 0.280725
  25 24.5 253 0.284058
  26 25.5 219.8 0.280333
  27 26.5 175.7 0.28377
  28 27.5 201.1 0.281953
  29 28.5 256.3 0.283855
  30 29.5 209.7 0.280681
  31 30.5 179.3 0.278462
  32 31.5 206.5 0.279208
  33 32.5 254.7 0.284156
  34 33.5 208.5 0.282468
  35 34.5 174.3 0.281848
  36 35.5 213.1 0.282474
  37 36.5 265.2 0.289996
  38 37.5 193.8 0.281437
  39 38.5 175 0.283182
  40 39.5 222.4 0.279632
  41 40.5 248.2 0.280589
  42 41.5 199.7 0.281385
  43 42.5 176.9 0.284453
  44 43.5 231.4 0.286108
  45 44.5 246.4 0.28152
  46 45.5 189.3 0.281063
  47 46.5 180.6 0.278965
  48 47.5 233.5 0.277636
  49 48.5 234 0.278732
  50 49.5 193.5 0.27258
  51 50.5 199.3 0.273479
  52 51.5 222.8 0.269822
  53 52.5 218.8 0.265444
  54 53.5 207.9 0.266276
  55 54.5 210.4 0.264314
  56 55.5 211.2 0.264162
  57 56.5 210.9 0.263152
  58 57.5 215.4 0.264155
  59 58.5 209 0.263452
  60 59.5 204.6 0.265258
  61 60.5 208.6 0.262126
  62 61.5 213.3 0.263259
  63 62.5 211.9 0.263734
  64 63.5 206 0.260015
  65 64.5 216.4 0.26452
  66 65.5 205.1 0.263447
  67 66.5 206.4 0.261626
  68 67.5 210.4 0.263847
  69 68.5 214.8 0.265216
  70 69.5 210.8 0.26383
  71 70.5 212.4 0.264152
  72 71.5 208.8 0.266843
  73 72.5 202.2 0.267555
  74 73.5 232.8 0.271785
  75 74.5 214 0.272522
  76 75.5 183.6 0.274662
  77 76.5 206 0.275909
  78 77.5 252.1 0.278577
  79 78.5 208.4 0.278104
  80 79.5 174.3 0.279023
  81 80.5 216.6 0.281404
  82 81.5 254.1 0.282122
  83 82.5 38.2 0.27305
73200 83 17453.000000000004
  1 0.5 228 0.281507
  2 1.5 252.6 0.283938
  3 2.5 189.7 0.282145
  4 3.5 177.3 0.281574
  5 4.5 233.6 0.283085
  6 5.5 247.6 0.281308
  7 6.5 185.6 0.279705
  8 7.5 178.9 0.283508
  9 8.5 235.4 0.280235
  10 9.5 244.4 0.279993
  11 10.5 187.1 0.281204
  12 11.5 179.2 0.279284
  13 12.5 241.5 0.282266
  14 13.5 245.4 0.28134
  15 14.5 179.6 0.279453
  16 15.5 185 0.279037
  17 16.5 252.8 0.282756
  18 17.5 229.5 0.281108
  19 18.5 179 0.28118
  20 19.5 194.6 0.284545
  21 20.5 243.1 0.287
  22 21.5 224 0.284111
  23 22.5 183.4 0.28241
  24 23.5 190.2 0.283283
  25 24.5 249.8 0.283795
  26 25.5 224.3 0.281194
  27 26.5 180.8 0.280019
  28 27.5 192.1 0.280703
  29 28.5 258.7 0.283821
  30 29.5 215.8 0.279934
  31 30.5 180 0.275891
  32 31.5 201.7 0.27743
  33 32.5 258.3 0.281683
  34 33.5 207.5 0.28077
  35 34.5 174.7 0.281499
  36 35.5 208.9 0.282334
  37 36.5 266.2 0.286141
  38 37.5 197.5 0.282884
  39 38.5 175.4 0.282483
  40 39.5 214.5 0.279395
  41 40.5 255.6 0.285978
  42 41.5 198.9 0.279894
  43 42.5 182.8 0.27943
  44 43.5 224.4 0.280704
  45 44.5 246.8 0.281576
  46 45.5 191.9 0.28113
  47 46.5 180.5 0.28268
  48 47.5 232.1 0.280961
  49 48.5 241.4 0.277625
  50 49.5 191.3 0.27266
  51 50.5 194.7 0.2722
  52 51.5 231.6 0.270372
  53 52.5 211.7 0.264643
  54 53.5 210.1 0.264258
  55 54.5 206.5 0.263475
  56 55.5 216.1 0.265079
  57 56.5 211.7 0.260686
  58 57.5 211 0.264551
  59 58.5 208.3 0.263153
  60 59.5 207.8 0.267608
  61 60.5 215.2 0.264285
  62 61.5 212.5 0.265836
  63 62.5 202.1 0.263589
  64 63.5 208.7 0.263836
  65 64.5 217.5 0.264588
  66 65.5 209.5 0.263214
  67 66.5 205.4 0.264969
  68 67.5 210.1 0.264562
  69 68.5 211.1 0.264045
  70 69.5 210.5 0.262814
  71 70.5 215.6 0.265361
  72 71.5 205.6 0.265092
  73 72.5 209.3 0.265718
  74 73.5 225.9 0.272086
  75 74.5 212.8 0.274546
  76 75.5 185.6 0.275965
  77 76.5 203.6 0.27765
  78 77.5 247.5 0.282445
  79 78.5 210.7 0.284114
  80 79.5 173.9 0.283146
  81 80.5 214.5 0.285565
  82 81.5 263.7 0.28579
  83 82.5 32.8 0.267467
73300 83 17453.000000000004
  1 0.5 227 0.280556
  2 1.5 250.6 0.2817
  3 2.5 190.3 0.281804
  4 3.5 177.6 0.283136
  5 4.5 232.3 0.284862
  6 5.5 249.8 0.285816
  7 6.5 186.3 0.281661
  8 7.5 179.5 0.282174
  9 8.5 233 0.280066
  10 9.5 248 0.279501
  11 10.5 184.2 0.278164
  12 11.5 181.1 0.281219
  13 12.5 230.5 0.281017
  14 13.5 248.4 0.283378
  15 14.5 185.4 0.283273
  16 15.5 180.1 0.280713
  17 16.5 242.1 0.281933
  18 17.5 241.2 0.284472
  19 18.5 181.2 0.284411
  20 19.5 186.7 0.282126
  21 20.5 249 0.280514
  22 21.5 228.8 0.282875
  23 22.5 183.5 0.279603
  24 23.5 191.8 0.278663
  25 24.5 252.3 0.281856
  26 25.5 221.1 0.283031
  27 26.5 178.6 0.280424
  28 27.5 192 0.279328
  29 28.5 260.3 0.281362
  30 29.5 216.7 0.279376
  31 30.5 175.5 0.281096
  32 31.5 204 0.280699
  33 32.5 251.5 0.282811
  34 33.5 214.6 0.281632
  35 34.5 175.7 0.279107
  36 35.5 201 0.280523
  37 36.5 263 0.282725
  38 37.5 208 0.28463
  39 38.5 174 0.285534
  40 39.5 217.6 0.282038
  41 40.5 258.5 0.287087
  42 41.5 195.5 0.279976
  43 42.5 178.1 0.278971
  44 43.5 230.8 0.280667
  45 44.5 246.7 0.281356
  46 45.5 189.5 0.277091
  47 46.5 185.5 0.279195
  48 47.5 238 0.2841
  49 48.5 233.4 0.278025
  50 49.5 188.7 0.272473
  51 50.5 198.7 0.271772
  52 51.5 222.8 0.266557
  53 52.5 216.6 0.264636
  54 53.5 204.2 0.264717
  55 54.5 216.5 0.261044
  56 55.5 211.5 0.262436
  57 56.5 214.6 0.262637
  58 57.5 210.5 0.262253
  59 58.5 207.3 0.263793
  60 59.5 208.1 0.261902
  61 60.5 210.5 0.263709
  62 61.5 211.8 0.263391
  63 62.5 208.7 0.265052
  64 63.5 206.3 0.263969
  65 64.5 216.9 0.265405
  66 65.5 207.5 0.263757
  67 66.5 208.6 0.267116
  68 67.5 203 0.267218
  69 68.5 209.3 0.266758
  70 69.5 220.3 0.263363
  71 70.5 213 0.264519
  72 71.5 205.1 0.26611
  73 72.5 208.6 0.269204
  74 73.5 227.4 0.273397
  75 74.5 212.2 0.278087
  76 75.5 183.9 0.276984
  77 76.5 212.7 0.277985
  78 77.5 245.4 0.283419
  79 78.5 205.2 0.282574
  80 79.5 181.2 0.27897
  81 80.5 210.2 0.282718
  82 81.5 253.1 0.282255
  83 82.5 42.3 0.267077
73400 83 17452.999999999996
  1 0.5 227.1 0.280623
  2 1.5 250 0.28394
  3 2.5 189 0.285813
  4 3.5 176.6 0.285625
  5 4.5 225.5 0.28472
  6 5.5 252.2 0.283877
  7 6.5 190.2 0.280177
  8 7.5 179.3 0.280558
  9 8.5 236.7 0.283323
  10 9.5 246 0.282773
  11 10.5 184.7 0.278243
  12 11.5 179.7 0.280598
  13 12.5 238.8 0.282419
  14 13.5 237.2 0.279173
  15 14.5 189.6 0.277698
  16 15.5 181.9 0.280722
  17 16.5 235.3 0.284522
  18 17.5 242 0.282966
  19 18.5 185.8 0.27665
  20 19.5 183.2 0.281142
  21 20.5 242.4 0.283646
  22 21.5 236.1 0.284185
  23 22.5 184.7 0.282431
  24 23.5 187.4 0.285706
  25 24.5 248.8 0.285571
  26 25.5 228.1 0.283004
  27 26.5 179.2 0.282335
  28 27.5 191.5 0.281038
  29 28.5 260.3 0.283915
  30 29.5 216.6 0.28079
  31 30.5 178.9 0.279991
  32 31.5 200.8 0.282422
  33 32.5 250.8 0.282993
  34 33.5 216.9 0.279136
  35 34.5 176 0.28491
  36 35.5 208.6 0.283677
  37 36.5 256.3 0.285238
  38 37.5 206.3 0.28511
  39 38.5 176.1 0.284635
  40 39.5 223.4 0.286103
  41 40.5 251.8 0.28526
  42 41.5 194.9 0.282333
  43 42.5 176.4 0.279168
  44 43.5 234 0.280118
  45 44.5 250.6 0.284032
  46 45.5 183.9 0.280457
  47 46.5 186.9 0.276499
  48 47.5 243.2 0.278395
  49 48.5 226 0.274416
  50 49.5 190.5 0.269752
  51 50.5 199.5 0.270978
  52 51.5 224.9 0.266789
  53 52.5 215.1 0.264207
  54 53.5 203.8 0.265073
  55 54.5 211.2 0.263127
  56 55.5 211.1 0.259723
  57 56.5 218.6 0.263047
  58 57.5 210.2 0.263059
  59 58.5 206.1 0.26716
  60 59.5 210.4 0.266974
  61 60.5 211.6 0.26476
  62 61.5 204.5 0.264021
  63 62.5 208.6 0.265338
  64 63.5 207 0.26146
  65 64.5 216.4 0.263606
  66 65.5 212.3 0.264085
  67 66.5 210.4 0.262386
  68 67.5 205.8 0.26498
  69 68.5 210 0.263345
  70 69.5 210.7 0.26612
  71 70.5 217.8 0.265651
  72 71.5 203.9 0.269696
  73 72.5 206.1 0.263381
  74 73.5 238.7 0.273532
  75 74.5 207.3 0.277428
  76 75.5 181 0.277272
  77 76.5 210.9 0.279092
  78 77.5 251.8 0.280976
  79 78.5 204.1 0.278805
  80 79.5 175.9 0.283146
  81 80.5 219.6 0.281386
  82 81.5 255.9 0.28259
  83 82.5 33.6 0.266859
73500 83 17453.000000000004
  1 0.5 226.8 0.279359
  2 1.5 252.3 0.284479
  3 2.5 189 0.281319
  4 3.5 177.8 0.284552
  5 4.5 230.3 0.282603
  6 5.5 249.4 0.284674
  7 6.5 187.9 0.281334
  8 7.5 176.7 0.28134
  9 8.5 231.8 0.282408
  10 9.5 251.5 0.282733
  11 10.5 183.9 0.278894
  12 11.5 178.5 0.2818
  13 12.5 238.1 0.281912
  14 13.5 245.4 0.282356
  15 14.5 185 0.28028
  16 15.5 184.1 0.282913
  17 16.5 235.4 0.28286
  18 17.5 241.5 0.283628
  19 18.5 183.5 0.282484
  20 19.5 187.5 0.282575
  21 20.5 239.2 0.281831
  22 21.5 232.1 0.284097
  23 22.5 186.7 0.283403
  24 23.5 190.3 0.285759
  25 24.5 241.9 0.28704
  26 25.5 231 0.281349
  27 26.5 180.5 0.281963
  28 27.5 189.9 0.281423
  29 28.5 251.1 0.282481
  30 29.5 227.9 0.281437
  31 30.5 177.2 0.282601
  32 31.5 206.7 0.280933
  33 32.5 253.7 0.282026
  34 33.5 211.3 0.277453
  35 34.5 176.4 0.280831
  36 35.5 213.6 0.280871
  37 36.5 260.1 0.28893
  38 37.5 195.8 0.285406
  39 38.5 176.7 0.283305
  40 39.5 221.1 0.282148
  41 40.5 247.8 0.283489
  42 41.5 197.8 0.283662
  43 42.5 182.7 0.284503
  44 43.5 232.9 0.283614
  45 44.5 246.3 0.283626
  46 45.5 186.6 0.281706
  47 46.5 183.2 0.282436
  48 47.5 245.5 0.280343
  49 48.5 227.7 0.274032
  50 49.5 187.6 0.269999
  51 50.5 200 0.268114
  52 51.5 223.3 0.268048
  53 52.5 218.2 0.264235
  54 53.5 199.4 0.263822
  55 54.5 210.8 0.264165
  56 55.5 212.9 0.265508
  57 56.5 216 0.263449
  58 57.5 208.9 0.262348
  59 58.5 210 0.268042
  60 59.5 212.5 0.264935
  61 60.5 208.3 0.265623
  62 61.5 208.2 0.263276
  63 62.5 207.7 0.263251
  64 63.5 213.6 0.263283
  65 64.5 211.9 0.263428
  66 65.5 212.6 0.262152
  67 66.5 210.6 0.261055
  68 67.5 208.8 0.26596
  69 68.5 207.2 0.267742
  70 69.5 204.7 0.261511
  71 70.5 222 0.262565
  72 71.5 202.1 0.263664
  73 72.5 211.8 0.262201
  74 73.5 235.9 0.270113
  75 74.5 205.4 0.276842
  76 75.5 179 0.276707
  77 76.5 212.4 0.28063
  78 77.5 247.5 0.280799
  79 78.5 208 0.280214
  80 79.5 176.2 0.280633
  81 80.5 214.1 0.281328
  82 81.5 256.9 0.285585
  83 82.5 38.4 0.269531
73600 83 17453.000000000004
  1 0.5 224 0.281436
  2 1.5 253.4 0.284218
  3 2.5 194.4 0.282236
  4 3.5 175.9 0.281724
  5 4.5 226.1 0.283747
  6 5.5 254.3 0.285676
  7 6.5 188.8 0.283816
  8 7.5 179.1 0.28043
  9 8.5 233.6 0.281665
  10 9.5 247.8 0.283357
  11 10.5 182.9 0.279415
  12 11.5 183.3 0.278132
  13 12.5 233.5 0.282705
  14 13.5 244 0.28726
  15 14.5 186.1 0.283909
  16 15.5 179.8 0.282252
  17 16.5 238.3 0.282749
  18 17.5 245.6 0.284902
  19 18.5 180.7 0.281927
  20 19.5 183.9 0.281823
  21 20.5 248.7 0.282632
  22 21.5 232.4 0.281787
  23 22.5 180.8 0.278078
  24 23.5 192.2 0.27901
  25 24.5 248.4 0.285038
  26 25.5 227.1 0.280452
  27 26.5 177.6 0.281843
  28 27.5 195.5 0.281284
  29 28.5 254.1 0.28559
  30 29.5 221 0.280921
  31 30.5 174.6 0.280758
  32 31.5 202.2 0.280386
  33 32.5 255.9 0.285073
  34 33.5 212.9 0.284774
  35 34.5 174.7 0.284123
  36 35.5 218.9 0.282662
  37 36.5 252.3 0.284709
  38 37.5 201.1 0.282782
  39 38.5 178.3 0.283111
  40 39.5 229.8 0.280908
  41 40.5 246.4 0.282732
  42 41.5 190.9 0.28318
  43 42.5 181.6 0.280861
  44 43.5 230.1 0.283692
  45 44.5 247.6 0.282519
  46 45.5 186.1 0.282446
  47 46.5 183.9 0.279451
