# Chunk-averaged data for fix zOrder and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount c_myOrder[1]
100 83 17453
  26 25.5 223.1 0.282453
  27 26.5 176.6 0.281462
  28 27.5 201.4 0.282325
  29 28.5 264.7 0.283547
  30 29.5 205.4 0.283287
  31 30.5 174.2 0.282729
  32 31.5 209.7 0.280478
  33 32.5 258.4 0.284473
  34 33.5 203.4 0.283414
  35 34.5 176.2 0.27885
  36 35.5 214.3 0.279673
  37 36.5 260.4 0.282282
  38 37.5 194.9 0.279287
  39 38.5 176.1 0.282846
  40 39.5 221.7 0.282802
  41 40.5 250.8 0.281686
  42 41.5 196.1 0.282187
  43 42.5 182.5 0.281084
  44 43.5 237.2 0.285135
  45 44.5 234.9 0.280571
  46 45.5 190.4 0.279787
  47 46.5 196.5 0.275935
  48 47.5 225.1 0.274818
  49 48.5 224.7 0.270011
  50 49.5 202.5 0.267387
  51 50.5 201.3 0.267352
  52 51.5 214.1 0.265643
  53 52.5 210.9 0.264763
  54 53.5 211.7 0.266003
  55 54.5 210.3 0.264387
  56 55.5 212.3 0.26376
  57 56.5 205 0.26631
  58 57.5 213.2 0.264353
  59 58.5 209.7 0.265652
  60 59.5 207.8 0.264073
  61 60.5 216.3 0.266143
  62 61.5 212.8 0.263468
  63 62.5 210 0.265938
  64 63.5 210.4 0.263712
  65 64.5 211.9 0.267108
  66 65.5 202.9 0.265114
  67 66.5 212.7 0.264644
  68 67.5 208.4 0.263818
  69 68.5 216.7 0.265973
  70 69.5 205.9 0.263954
  71 70.5 209.5 0.265342
  72 71.5 203.2 0.266387
  73 72.5 212 0.264001
  74 73.5 224.8 0.265046
  75 74.5 217.3 0.269329
  76 75.5 188 0.271521
  77 76.5 204.9 0.273815
  78 77.5 249.6 0.27913
  79 78.5 208.7 0.279932
  80 79.5 178.8 0.278929
  81 80.5 212 0.284147
  82 81.5 249.2 0.283831
  83 82.5 50.4 0.278894
43400 83 17453
  1 0.5 220.2 0.280656
  2 1.5 253.8 0.282057
  3 2.5 192.7 0.282013
  4 3.5 180.9 0.27839
  5 4.5 229.8 0.281485
  6 5.5 243.6 0.281173
  7 6.5 191.3 0.282788
  8 7.5 179.4 0.283236
  9 8.5 235.7 0.283484
  10 9.5 243.2 0.28407
  11 10.5 185.6 0.281877
  12 11.5 180.6 0.280941
  13 12.5 237 0.27937
  14 13.5 240.8 0.280229
  15 14.5 187.7 0.280808
  16 15.5 185.1 0.280086
  17 16.5 244.7 0.282645
  18 17.5 236.7 0.283358
  19 18.5 179.9 0.283946
  20 19.5 187.4 0.28184
  21 20.5 254.6 0.28808
  22 21.5 228.5 0.283251
  23 22.5 175.2 0.281684
  24 23.5 198 0.282567
  25 24.5 265.9 0.287352
  26 25.5 208.1 0.28338
  27 26.5 173.5 0.282824
  28 27.5 201.9 0.282073
  29 28.5 257.1 0.282404
  30 29.5 212 0.277914
  31 30.5 175.1 0.28107
  32 31.5 203.2 0.282157
  33 32.5 264.1 0.284921
  34 33.5 203.7 0.28122
  35 34.5 176.1 0.281457
  36 35.5 208.8 0.278565
  37 36.5 260.4 0.279839
  38 37.5 201.2 0.279206
  39 38.5 177.3 0.282399
  40 39.5 218.1 0.282276
  41 40.5 255.2 0.285171
  42 41.5 192.2 0.286429
  43 42.5 180.3 0.282793
  44 43.5 236.8 0.286028
  45 44.5 240.5 0.283287
  46 45.5 187.8 0.277038
  47 46.5 191.4 0.277071
  48 47.5 224.1 0.275804
  49 48.5 223.7 0.271293
  50 49.5 201.9 0.27078
  51 50.5 210 0.267013
  52 51.5 209.4 0.264017
  53 52.5 215.1 0.266758
  54 53.5 208.2 0.264546
  55 54.5 206.7 0.26498
  56 55.5 210.5 0.264197
  57 56.5 213 0.26469
  58 57.5 214.1 0.265403
  59 58.5 214.6 0.265468
  60 59.5 208.4 0.26279
  61 60.5 209.9 0.261684
  62 61.5 211.7 0.261186
  63 62.5 214 0.264361
  64 63.5 212.5 0.263751
  65 64.5 205.3 0.264805
  66 65.5 210.6 0.265355
  67 66.5 210.5 0.260805
  68 67.5 209.2 0.261427
  69 68.5 213.3 0.263555
  70 69.5 207.8 0.262964
  71 70.5 212.1 0.264489
  72 71.5 203.7 0.266282
  73 72.5 209.7 0.263947
  74 73.5 227.3 0.267003
  75 74.5 211.5 0.270203
  76 75.5 185 0.273316
  77 76.5 200.5 0.277937
  78 77.5 253.1 0.279594
  79 78.5 213.4 0.2799
  80 79.5 178.3 0.281811
  81 80.5 213.3 0.2827
  82 81.5 249.3 0.283291
  83 82.5 48.2 0.272769
43500 83 17453.000000000004
  1 0.5 225.5 0.28141
  2 1.5 254.2 0.286995
  3 2.5 190.4 0.28293
  4 3.5 180.4 0.282969
  5 4.5 231.5 0.278931
  6 5.5 245 0.283711
  7 6.5 188.1 0.280083
  8 7.5 180.7 0.281643
  9 8.5 237.4 0.28325
  10 9.5 243.1 0.283923
  11 10.5 184.1 0.283851
  12 11.5 185.3 0.281503
  13 12.5 245.6 0.281563
  14 13.5 232.2 0.284264
  15 14.5 182 0.283674
  16 15.5 187.5 0.284345
  17 16.5 253.7 0.283471
  18 17.5 226.3 0.281149
  19 18.5 179.1 0.281644
  20 19.5 192.2 0.283164
  21 20.5 253.5 0.284705
  22 21.5 224.6 0.286165
  23 22.5 174.8 0.28029
  24 23.5 188.7 0.282229
  25 24.5 267.5 0.288072
  26 25.5 216.3 0.28344
  27 26.5 172.9 0.282253
  28 27.5 206.3 0.282593
  29 28.5 257.5 0.283938
  30 29.5 208.3 0.281814
  31 30.5 175.3 0.283601
  32 31.5 210.7 0.281218
  33 32.5 255.1 0.28361
  34 33.5 204.8 0.281558
  35 34.5 175.1 0.281179
  36 35.5 214.3 0.281988
  37 36.5 257.4 0.285637
  38 37.5 198.8 0.282563
  39 38.5 177.1 0.278628
  40 39.5 217.3 0.282357
  41 40.5 252.2 0.282758
  42 41.5 198.1 0.28163
  43 42.5 175.1 0.285084
  44 43.5 222.1 0.280257
  45 44.5 251.4 0.282451
  46 45.5 195.5 0.28013
  47 46.5 185.8 0.27525
  48 47.5 226.2 0.276615
  49 48.5 221.1 0.267601
  50 49.5 209.9 0.265628
  51 50.5 209 0.26325
  52 51.5 210.7 0.261335
  53 52.5 212.4 0.26346
  54 53.5 207 0.264818
  55 54.5 212.2 0.259671
  56 55.5 210.1 0.261345
  57 56.5 214.3 0.266582
  58 57.5 209.8 0.264302
  59 58.5 211.5 0.264659
  60 59.5 209.7 0.263274
  61 60.5 208.7 0.265732
  62 61.5 212.4 0.262096
  63 62.5 211.8 0.263759
  64 63.5 213.9 0.263263
  65 64.5 213.4 0.263883
  66 65.5 207.8 0.265054
  67 66.5 209.8 0.263502
  68 67.5 208.7 0.263263
  69 68.5 214.1 0.265528
  70 69.5 206.9 0.264601
  71 70.5 210.2 0.264281
  72 71.5 204.5 0.261704
  73 72.5 212.5 0.259754
  74 73.5 222.3 0.266927
  75 74.5 213.7 0.272421
  76 75.5 185.1 0.274532
  77 76.5 203.2 0.27726
  78 77.5 252.3 0.280016
  79 78.5 211.1 0.284376
  80 79.5 176.5 0.283764
  81 80.5 208.9 0.285023
  82 81.5 254.6 0.28601
  83 82.5 45.9 0.275428
43600 83 17452.999999999993
  1 0.5 222.4 0.279883
  2 1.5 252.3 0.282043
  3 2.5 194.2 0.278913
  4 3.5 179.5 0.283729
  5 4.5 226 0.281825
  6 5.5 255.2 0.282911
  7 6.5 184.3 0.286004
  8 7.5 179 0.281769
  9 8.5 244.1 0.286024
  10 9.5 242.7 0.282983
  11 10.5 179.5 0.287778
  12 11.5 185.9 0.284685
  13 12.5 248.1 0.281758
  14 13.5 233.6 0.282705
  15 14.5 179.9 0.281325
  16 15.5 193.1 0.276638
  17 16.5 245.9 0.286286
  18 17.5 228.8 0.286182
  19 18.5 176.2 0.284564
  20 19.5 189.2 0.283337
  21 20.5 255.6 0.286863
  22 21.5 225.4 0.287404
  23 22.5 174.8 0.285856
  24 23.5 189.1 0.283556
  25 24.5 265.6 0.286304
  26 25.5 215.8 0.283665
  27 26.5 176.2 0.283863
  28 27.5 204.7 0.284601
  29 28.5 254.9 0.28493
  30 29.5 210.1 0.280272
  31 30.5 176.7 0.282274
  32 31.5 211 0.278819
  33 32.5 254.7 0.281525
  34 33.5 204.3 0.283485
  35 34.5 175.2 0.28355
  36 35.5 213 0.278131
  37 36.5 256.9 0.283739
  38 37.5 200.3 0.280582
  39 38.5 178 0.278523
  40 39.5 211.5 0.283584
  41 40.5 255.3 0.285321
  42 41.5 201.2 0.283473
  43 42.5 176 0.281752
  44 43.5 216 0.280902
  45 44.5 256 0.282419
  46 45.5 192.9 0.275566
  47 46.5 185.3 0.27483
  48 47.5 227.8 0.273976
  49 48.5 221 0.266697
  50 49.5 207.6 0.265394
  51 50.5 207.4 0.265944
  52 51.5 213.7 0.26149
  53 52.5 208.5 0.261125
  54 53.5 209.4 0.265211
  55 54.5 216.1 0.259959
  56 55.5 210.6 0.259775
  57 56.5 214.8 0.260938
  58 57.5 209.4 0.266398
  59 58.5 208.5 0.266288
  60 59.5 211.8 0.267221
  61 60.5 210.7 0.2645
  62 61.5 210.4 0.267487
  63 62.5 212.9 0.264872
  64 63.5 207.5 0.266269
  65 64.5 212.6 0.263517
  66 65.5 211.8 0.261374
  67 66.5 208 0.263806
  68 67.5 210.3 0.266391
  69 68.5 215.3 0.266424
  70 69.5 200.6 0.262865
  71 70.5 215.8 0.262571
  72 71.5 202.1 0.2647
  73 72.5 211.6 0.264017
  74 73.5 225.8 0.267569
  75 74.5 216.8 0.270238
  76 75.5 185.6 0.272634
  77 76.5 209.5 0.273366
  78 77.5 247.2 0.279201
  79 78.5 210.5 0.280368
  80 79.5 174.8 0.282362
  81 80.5 207.1 0.283127
  82 81.5 256 0.283592
  83 82.5 47.1 0.272929
43700 83 17453
  1 0.5 227.1 0.28185
  2 1.5 246.4 0.281
  3 2.5 191.6 0.281833
  4 3.5 180.3 0.278072
  5 4.5 236.2 0.281073
  6 5.5 245.9 0.281318
  7 6.5 183.9 0.281667
  8 7.5 188.3 0.281674
  9 8.5 239 0.282835
  10 9.5 237.5 0.283875
  11 10.5 180.1 0.282078
  12 11.5 190.2 0.281793
  13 12.5 247.4 0.282917
  14 13.5 226.8 0.281736
  15 14.5 182.4 0.277236
  16 15.5 190.2 0.277578
  17 16.5 250.9 0.281978
  18 17.5 222.9 0.280151
  19 18.5 181.1 0.279037
  20 19.5 193.3 0.282256
  21 20.5 258.4 0.28733
  22 21.5 220.6 0.285466
  23 22.5 173.7 0.284308
  24 23.5 198.3 0.282707
  25 24.5 265.8 0.285514
  26 25.5 205.2 0.283945
  27 26.5 176.7 0.286649
  28 27.5 201.6 0.283827
  29 28.5 256.2 0.287487
  30 29.5 211.8 0.283759
  31 30.5 174.1 0.283527
  32 31.5 202.5 0.281028
  33 32.5 261.8 0.284211
  34 33.5 209.1 0.282582
  35 34.5 173.5 0.282532
  36 35.5 208.1 0.285092
  37 36.5 256.4 0.283009
  38 37.5 207.6 0.284576
  39 38.5 173.5 0.281655
  40 39.5 213.8 0.281879
  41 40.5 262.6 0.287067
  42 41.5 194.3 0.283138
  43 42.5 178.2 0.280478
  44 43.5 228 0.280093
  45 44.5 246.2 0.282664
  46 45.5 190 0.279035
  47 46.5 185.9 0.274574
  48 47.5 230.7 0.271698
  49 48.5 223.8 0.266401
  50 49.5 201.2 0.266016
  51 50.5 207.6 0.26486
  52 51.5 210.3 0.262643
  53 52.5 212.2 0.265681
  54 53.5 217.7 0.263278
  55 54.5 205.4 0.261232
  56 55.5 212.6 0.263538
  57 56.5 207.9 0.2619
  58 57.5 214 0.265781
  59 58.5 204.8 0.261886
  60 59.5 213.8 0.264825
  61 60.5 214.3 0.264997
  62 61.5 208.3 0.264579
  63 62.5 209 0.263135
  64 63.5 211.9 0.263249
  65 64.5 210.6 0.26152
  66 65.5 209 0.264328
  67 66.5 215.7 0.265096
  68 67.5 208.6 0.266502
  69 68.5 205.6 0.264147
  70 69.5 211.2 0.262966
  71 70.5 216.5 0.263774
  72 71.5 198.6 0.266008
  73 72.5 215.5 0.264305
  74 73.5 223.1 0.267713
  75 74.5 213.7 0.270184
  76 75.5 191.8 0.271853
  77 76.5 199.8 0.277692
  78 77.5 252.7 0.279208
  79 78.5 210.8 0.278624
  80 79.5 176.8 0.281069
  81 80.5 212.6 0.281547
  82 81.5 258.8 0.284808
  83 82.5 40.7 0.274303
43800 83 17452.999999999996
  1 0.5 229.1 0.280884
  2 1.5 251.8 0.279987
  3 2.5 185.7 0.277823
  4 3.5 181.7 0.281217
  5 4.5 241.2 0.28275
  6 5.5 239.1 0.282586
  7 6.5 183.3 0.281214
  8 7.5 184.4 0.281392
  9 8.5 238.4 0.284942
  10 9.5 241 0.287123
  11 10.5 181.2 0.282483
  12 11.5 190 0.283603
  13 12.5 239 0.282387
  14 13.5 233.4 0.281655
  15 14.5 184.7 0.279025
  16 15.5 189.8 0.277223
  17 16.5 251.3 0.281178
  18 17.5 225.9 0.280914
  19 18.5 178.2 0.27901
  20 19.5 190.9 0.281802
  21 20.5 263.6 0.285208
  22 21.5 217.3 0.280787
  23 22.5 172.7 0.279739
  24 23.5 197 0.283505
  25 24.5 258.6 0.283803
  26 25.5 215.9 0.282631
  27 26.5 174.9 0.284147
  28 27.5 200.4 0.28243
  29 28.5 257.8 0.28703
  30 29.5 212.2 0.283015
  31 30.5 174.2 0.284818
  32 31.5 202.7 0.282717
  33 32.5 258.6 0.283346
  34 33.5 210 0.284489
  35 34.5 175 0.282668
  36 35.5 204.9 0.281655
  37 36.5 265.7 0.286755
  38 37.5 201.3 0.287198
  39 38.5 175.4 0.28617
  40 39.5 218.9 0.280922
  41 40.5 254.6 0.283868
  42 41.5 195.8 0.277866
  43 42.5 178.6 0.280232
  44 43.5 226.4 0.282784
  45 44.5 249.4 0.283226
  46 45.5 190.6 0.281658
  47 46.5 188.1 0.278084
  48 47.5 227.8 0.276224
  49 48.5 220 0.271168
  50 49.5 203.5 0.265546
  51 50.5 204.6 0.26671
  52 51.5 211.5 0.2648
  53 52.5 214.3 0.26555
  54 53.5 211 0.266684
  55 54.5 208.9 0.265526
  56 55.5 214.7 0.263595
  57 56.5 207.1 0.262821
  58 57.5 209.9 0.261882
  59 58.5 208.1 0.266182
  60 59.5 209.9 0.267909
  61 60.5 208.3 0.265246
  62 61.5 211.7 0.263132
  63 62.5 212.2 0.262677
  64 63.5 214.1 0.263084
  65 64.5 215.3 0.261367
  66 65.5 211.6 0.264935
  67 66.5 208.3 0.265335
  68 67.5 210.5 0.262164
  69 68.5 205.4 0.263867
  70 69.5 213.8 0.262993
  71 70.5 212.2 0.261708
  72 71.5 207.6 0.260704
  73 72.5 210 0.265984
  74 73.5 220.3 0.266464
  75 74.5 215.4 0.269878
  76 75.5 189.3 0.272772
  77 76.5 205.1 0.27383
  78 77.5 255.2 0.283503
  79 78.5 206.9 0.283679
  80 79.5 175.5 0.283873
  81 80.5 217.2 0.280686
  82 81.5 253.8 0.282732
  83 82.5 41.3 0.272783
43900 83 17452.99999999999
  1 0.5 230.6 0.281688
  2 1.5 246.8 0.285601
  3 2.5 188.1 0.282697
  4 3.5 183.5 0.28312
  5 4.5 237 0.284807
  6 5.5 240.7 0.285456
  7 6.5 184.4 0.283094
  8 7.5 187.3 0.281066
  9 8.5 240.4 0.283735
  10 9.5 236.3 0.279902
  11 10.5 183.1 0.281126
  12 11.5 188.3 0.281506
  13 12.5 242.6 0.282396
  14 13.5 235.5 0.279696
  15 14.5 178.8 0.281203
  16 15.5 188.8 0.279628
  17 16.5 246.2 0.283985
  18 17.5 230.7 0.284252
  19 18.5 179.3 0.284056
  20 19.5 188.9 0.281044
  21 20.5 253.6 0.284246
  22 21.5 226.7 0.283167
  23 22.5 176.6 0.28212
  24 23.5 190.5 0.283959
  25 24.5 257.7 0.286896
  26 25.5 220.6 0.282402
  27 26.5 175.9 0.283788
  28 27.5 202.6 0.280765
  29 28.5 256.1 0.282502
  30 29.5 213.4 0.282455
  31 30.5 175 0.277771
  32 31.5 210.6 0.284055
  33 32.5 264.2 0.286419
  34 33.5 196.5 0.282747
  35 34.5 174.2 0.284069
  36 35.5 217.3 0.278797
  37 36.5 258 0.284208
  38 37.5 196.8 0.286622
  39 38.5 173.7 0.284201
  40 39.5 221.3 0.285794
  41 40.5 256.7 0.284095
  42 41.5 192.5 0.282257
  43 42.5 178.4 0.281332
  44 43.5 228.4 0.283652
  45 44.5 249.1 0.284656
  46 45.5 188.6 0.277583
  47 46.5 187.3 0.275622
  48 47.5 226.9 0.275204
  49 48.5 222.5 0.267738
  50 49.5 199.8 0.26469
  51 50.5 212.3 0.263323
  52 51.5 212.7 0.263458
  53 52.5 209.6 0.265889
  54 53.5 208.5 0.266452
  55 54.5 210 0.26685
  56 55.5 211.5 0.264284
  57 56.5 210.9 0.265218
  58 57.5 209.6 0.26379
  59 58.5 209.1 0.262825
  60 59.5 214.8 0.265331
  61 60.5 212.3 0.262649
  62 61.5 205.3 0.267356
  63 62.5 207.3 0.262889
  64 63.5 215.6 0.263432
  65 64.5 215.9 0.262961
  66 65.5 205.3 0.265609
  67 66.5 208.8 0.268148
  68 67.5 206.5 0.265518
  69 68.5 211.1 0.264785
  70 69.5 213.3 0.263251
  71 70.5 211.3 0.261263
  72 71.5 216.2 0.261501
  73 72.5 208.3 0.262538
  74 73.5 220.3 0.266432
  75 74.5 210.4 0.268944
  76 75.5 194 0.272317
  77 76.5 209 0.276014
  78 77.5 248.6 0.283577
  79 78.5 207.8 0.281251
  80 79.5 178.6 0.281968
  81 80.5 219.1 0.283097
  82 81.5 249.7 0.284881
  83 82.5 40.5 0.277287
44000 83 17453.000000000004
  1 0.5 230.4 0.280562
  2 1.5 248.4 0.285024
  3 2.5 189.9 0.284346
  4 3.5 180.8 0.282738
  5 4.5 235.3 0.283475
  6 5.5 241.6 0.2826
  7 6.5 186.9 0.280175
  8 7.5 184.9 0.281172
  9 8.5 240.1 0.283484
  10 9.5 236.9 0.281073
  11 10.5 183.8 0.279598
  12 11.5 189.4 0.281763
  13 12.5 242.4 0.28455
  14 13.5 232.9 0.283796
  15 14.5 180.9 0.283157
  16 15.5 185.7 0.278504
  17 16.5 246.4 0.284725
  18 17.5 236.6 0.286132
  19 18.5 176.3 0.284058
  20 19.5 185.5 0.280829
  21 20.5 252 0.281211
  22 21.5 230.3 0.280376
  23 22.5 178 0.282336
  24 23.5 190.2 0.280706
  25 24.5 258.3 0.285573
  26 25.5 220.6 0.284052
  27 26.5 175.8 0.281144
  28 27.5 199.8 0.280133
  29 28.5 262.1 0.284118
  30 29.5 210.2 0.281945
  31 30.5 174.6 0.283696
  32 31.5 208.5 0.282842
  33 32.5 264.1 0.287011
  34 33.5 200.1 0.281862
  35 34.5 174.5 0.283811
  36 35.5 225.6 0.285271
  37 36.5 255.9 0.283086
  38 37.5 189.3 0.283306
  39 38.5 177.1 0.281532
  40 39.5 226.3 0.283273
  41 40.5 250.2 0.28332
  42 41.5 190.2 0.281092
  43 42.5 180.7 0.277708
  44 43.5 226.1 0.278393
  45 44.5 247.4 0.279437
  46 45.5 190.9 0.275229
  47 46.5 186.8 0.273612
  48 47.5 220.8 0.273763
  49 48.5 228.9 0.270566
  50 49.5 200.6 0.265801
  51 50.5 213.9 0.263703
  52 51.5 209.5 0.262233
  53 52.5 205.1 0.261054
  54 53.5 210.4 0.266049
  55 54.5 216.3 0.267091
  56 55.5 206.8 0.263524
  57 56.5 217.6 0.266892
  58 57.5 205.2 0.264026
  59 58.5 212.2 0.263615
  60 59.5 211.6 0.264926
  61 60.5 210.1 0.264598
  62 61.5 208.5 0.263771
  63 62.5 214.2 0.261556
  64 63.5 208.3 0.265158
  65 64.5 215.3 0.264376
  66 65.5 204.2 0.263428
  67 66.5 208.7 0.263056
  68 67.5 206.5 0.26307
  69 68.5 216.8 0.264695
  70 69.5 208.8 0.265161
  71 70.5 210.5 0.265987
  72 71.5 216.5 0.262494
  73 72.5 205.9 0.262871
  74 73.5 224.4 0.266354
  75 74.5 213 0.272238
  76 75.5 189.1 0.273662
  77 76.5 205.2 0.27569
  78 77.5 245.8 0.279135
  79 78.5 213.8 0.282894
  80 79.5 179.4 0.281835
  81 80.5 208 0.284186
  82 81.5 259.7 0.285323
  83 82.5 40.7 0.273149
44100 83 17453
  1 0.5 223.8 0.282702
  2 1.5 251.3 0.287071
  3 2.5 192.8 0.282136
  4 3.5 184.9 0.284388
  5 4.5 231.5 0.281925
  6 5.5 242.1 0.283932
  7 6.5 187.3 0.282835
  8 7.5 179.7 0.283633
  9 8.5 238.3 0.287298
  10 9.5 242 0.287819
  11 10.5 185.6 0.283996
  12 11.5 186.1 0.280134
  13 12.5 242 0.281707
  14 13.5 239.3 0.287751
  15 14.5 178.9 0.283436
  16 15.5 184.1 0.283265
  17 16.5 252.6 0.28396
  18 17.5 229.9 0.283651
  19 18.5 178.5 0.281607
  20 19.5 189.3 0.282566
  21 20.5 254.2 0.283674
  22 21.5 227.2 0.281889
  23 22.5 175.6 0.282124
  24 23.5 192.7 0.280788
  25 24.5 263.7 0.28533
  26 25.5 214.4 0.280447
  27 26.5 173.8 0.28051
  28 27.5 201.5 0.28266
  29 28.5 261.5 0.28491
  30 29.5 208.9 0.280428
  31 30.5 174.4 0.286598
  32 31.5 211.6 0.282801
  33 32.5 258.2 0.284589
  34 33.5 201.9 0.282134
  35 34.5 173.4 0.28397
  36 35.5 219.7 0.287602
  37 36.5 260.4 0.284933
  38 37.5 192.6 0.284147
  39 38.5 174.5 0.285193
  40 39.5 232.2 0.286403
  41 40.5 248.5 0.280831
  42 41.5 189.5 0.280412
  43 42.5 181.2 0.280098
  44 43.5 233.7 0.283478
  45 44.5 243.2 0.27848
  46 45.5 186.6 0.279351
  47 46.5 188.5 0.277449
  48 47.5 228.9 0.274759
  49 48.5 222.3 0.270408
  50 49.5 204.3 0.26862
  51 50.5 203.2 0.264231
  52 51.5 211.6 0.26291
  53 52.5 206.5 0.261696
  54 53.5 210.2 0.266085
  55 54.5 213.8 0.266193
  56 55.5 205.5 0.267279
  57 56.5 218.7 0.265235
  58 57.5 202.6 0.263225
  59 58.5 216.5 0.265174
  60 59.5 211.9 0.264399
  61 60.5 212 0.26341
  62 61.5 211.7 0.264794
  63 62.5 213.4 0.263456
  64 63.5 208 0.263624
  65 64.5 219 0.263902
  66 65.5 202.5 0.261864
  67 66.5 207.8 0.26367
  68 67.5 209.6 0.263837
  69 68.5 214.1 0.26453
  70 69.5 208.7 0.264327
  71 70.5 212.6 0.268249
  72 71.5 211 0.267982
  73 72.5 206.1 0.266141
  74 73.5 226.1 0.271263
  75 74.5 209.1 0.273832
  76 75.5 186.4 0.27529
  77 76.5 204.4 0.274881
  78 77.5 246.8 0.277123
  79 78.5 215.2 0.277775
  80 79.5 181.8 0.278481
  81 80.5 206.6 0.282878
  82 81.5 261 0.285193
  83 82.5 39.5 0.270854
44200 83 17452.999999999996
  1 0.5 217.5 0.284575
  2 1.5 252.8 0.287275
  3 2.5 199.4 0.280105
  4 3.5 178 0.284211
  5 4.5 222.2 0.283648
  6 5.5 247.4 0.284368
  7 6.5 197.2 0.281702
  8 7.5 176.8 0.285266
  9 8.5 229.6 0.282425
  10 9.5 250.9 0.283207
  11 10.5 188.6 0.283002
  12 11.5 182.2 0.281576
  13 12.5 241.7 0.283927
  14 13.5 243.5 0.284844
  15 14.5 180.6 0.283154
  16 15.5 190.9 0.283757
  17 16.5 243.6 0.282615
  18 17.5 232.8 0.282902
  19 18.5 177.8 0.279691
  20 19.5 195.6 0.280381
  21 20.5 258.3 0.281565
  22 21.5 215.5 0.281311
  23 22.5 175.6 0.277856
  24 23.5 205.8 0.281951
  25 24.5 258.2 0.286499
  26 25.5 206.5 0.282287
  27 26.5 175.6 0.28389
  28 27.5 204.7 0.28112
  29 28.5 259.5 0.284261
  30 29.5 206.3 0.280138
  31 30.5 175.6 0.282501
  32 31.5 213.2 0.282733
  33 32.5 256.1 0.284666
  34 33.5 202.2 0.279194
  35 34.5 173.6 0.28478
  36 35.5 218 0.281762
  37 36.5 256.9 0.28374
  38 37.5 197.3 0.282673
  39 38.5 176 0.282579
  40 39.5 231.7 0.280398
  41 40.5 246.6 0.281826
  42 41.5 190.3 0.281204
  43 42.5 177.4 0.278229
  44 43.5 235 0.281905
  45 44.5 246.2 0.280711
  46 45.5 184.7 0.274626
  47 46.5 189.7 0.276639
  48 47.5 232.5 0.275611
  49 48.5 224 0.268497
  50 49.5 194.5 0.260813
  51 50.5 211.3 0.262516
  52 51.5 206.3 0.26646
  53 52.5 212.8 0.264862
  54 53.5 207.4 0.263471
  55 54.5 215.5 0.266724
  56 55.5 212 0.267958
  57 56.5 209.3 0.267693
  58 57.5 206.1 0.263518
  59 58.5 214.9 0.261992
  60 59.5 209.4 0.265331
  61 60.5 213.5 0.265076
  62 61.5 211.1 0.266144
  63 62.5 209.2 0.263187
  64 63.5 214.8 0.262231
  65 64.5 210.4 0.26439
  66 65.5 206.2 0.262242
  67 66.5 211.3 0.264923
  68 67.5 209.2 0.263981
  69 68.5 211.7 0.264298
  70 69.5 213.3 0.264027
  71 70.5 210.3 0.262633
  72 71.5 207 0.26413
  73 72.5 209.9 0.264148
  74 73.5 221.8 0.265722
  75 74.5 214.6 0.274429
  76 75.5 186 0.277339
  77 76.5 207.2 0.277564
  78 77.5 242.7 0.282573
  79 78.5 214.1 0.280083
  80 79.5 179.4 0.282034
  81 80.5 204.5 0.283794
  82 81.5 254.6 0.28593
  83 82.5 48.6 0.274201
44300 83 17453
  1 0.5 210.9 0.28095
  2 1.5 254.3 0.28356
  3 2.5 202.7 0.283042
  4 3.5 178.3 0.28342
  5 4.5 214.5 0.282977
  6 5.5 256.3 0.285247
  7 6.5 197.7 0.282582
  8 7.5 177 0.280021
  9 8.5 229 0.283117
  10 9.5 246.7 0.282622
  11 10.5 193.5 0.282738
  12 11.5 183.2 0.280014
  13 12.5 239.2 0.285647
  14 13.5 240.1 0.283926
  15 14.5 184.1 0.280971
  16 15.5 188.4 0.280349
  17 16.5 246.8 0.283659
  18 17.5 228.9 0.28332
  19 18.5 181.6 0.278994
  20 19.5 196.7 0.279138
  21 20.5 250.7 0.280801
  22 21.5 220.9 0.281207
  23 22.5 176.3 0.280609
  24 23.5 198.8 0.28102
  25 24.5 260.4 0.283663
  26 25.5 212.4 0.282016
  27 26.5 176.4 0.284393
  28 27.5 208.1 0.279694
  29 28.5 256.8 0.28388
  30 29.5 204.4 0.281197
  31 30.5 176.3 0.278354
  32 31.5 216.5 0.281686
  33 32.5 256 0.284193
  34 33.5 199.1 0.283438
  35 34.5 173.8 0.282103
  36 35.5 218.3 0.284848
  37 36.5 256.4 0.287582
  38 37.5 195.7 0.281822
  39 38.5 173.9 0.282126
  40 39.5 229.3 0.283311
  41 40.5 250.1 0.283462
  42 41.5 191.6 0.279513
  43 42.5 175.1 0.28273
  44 43.5 235 0.280038
  45 44.5 245.4 0.279627
  46 45.5 188.4 0.276671
  47 46.5 192 0.275681
  48 47.5 228.8 0.274264
  49 48.5 224 0.26735
  50 49.5 196.9 0.263579
  51 50.5 211 0.263087
  52 51.5 211.1 0.264069
  53 52.5 214.9 0.266826
  54 53.5 210.1 0.266904
  55 54.5 216.4 0.264731
  56 55.5 208.9 0.261641
  57 56.5 211.1 0.263247
  58 57.5 201.8 0.260729
  59 58.5 212.4 0.264998
  60 59.5 213.5 0.265544
  61 60.5 202.7 0.26388
  62 61.5 209.8 0.2668
  63 62.5 217.5 0.261697
  64 63.5 210.6 0.26224
  65 64.5 209.5 0.264595
  66 65.5 201.9 0.264504
  67 66.5 217.7 0.265443
  68 67.5 209 0.265068
